variant,ticker,entry_date,exit_date,weeks_held,ret_pct,reason,completed
ma_grace8,ABBOTINDIA.NS,2023-10-02,2023-12-11,10,-1.14,ma_break,True
ma_hardstop,ABBOTINDIA.NS,2023-10-02,2023-10-16,2,-4.06,ma_break,True
fixed_52w,ABBOTINDIA.NS,2023-10-09,2024-10-07,52,26.93,closed_52w,True
ma_break,ABBOTINDIA.NS,2023-10-30,2023-12-11,6,1.62,ma_break,True
ma_hardstop,ABBOTINDIA.NS,2023-10-30,2023-12-11,6,1.62,ma_break,True
ma_break,ABBOTINDIA.NS,2024-01-15,2024-11-18,44,8.03,ma_break,True
ma_2closes,ABBOTINDIA.NS,2024-01-15,2024-11-25,45,9.82,ma_break,True
ma_grace8,ABBOTINDIA.NS,2024-01-15,2024-11-18,44,8.03,ma_break,True
ma_hardstop,ABBOTINDIA.NS,2024-01-15,2024-11-18,44,8.03,ma_break,True
fixed_52w,ABBOTINDIA.NS,2024-10-21,2025-10-20,52,3.45,closed_52w,True
ma_break,ABBOTINDIA.NS,2024-12-09,2025-01-20,6,-4.11,ma_break,True
ma_2closes,ABBOTINDIA.NS,2024-12-09,2025-01-27,7,-7.13,ma_break,True
ma_grace8,ABBOTINDIA.NS,2024-12-09,2025-02-17,10,-4.13,ma_break,True
ma_hardstop,ABBOTINDIA.NS,2024-12-09,2025-01-20,6,-4.11,ma_break,True
ma_break,ABBOTINDIA.NS,2025-02-10,2025-02-17,1,-4.37,ma_break,True
ma_2closes,ABBOTINDIA.NS,2025-02-10,2025-09-22,32,5.64,ma_break,True
ma_buffer3,ABBOTINDIA.NS,2025-02-10,2025-09-29,33,3.3,ma_break,True
ma_hardstop,ABBOTINDIA.NS,2025-02-10,2025-02-17,1,-4.37,ma_break,True
ma_break,ABBOTINDIA.NS,2025-02-24,2025-09-15,29,8.68,ma_break,True
ma_grace8,ABBOTINDIA.NS,2025-02-24,2025-09-15,29,8.68,ma_break,True
ma_hardstop,ABBOTINDIA.NS,2025-02-24,2025-09-15,29,8.68,ma_break,True
fixed_52w,ABBOTINDIA.NS,2026-07-20,2026-08-10,3,-3.85,data_end,False
ma_break,ABBOTINDIA.NS,2026-07-20,2026-08-10,3,-3.85,still_open,False
ma_2closes,ABBOTINDIA.NS,2026-07-20,2026-08-10,3,-3.85,still_open,False
ma_buffer3,ABBOTINDIA.NS,2026-07-20,2026-08-10,3,-3.85,still_open,False
ma_grace8,ABBOTINDIA.NS,2026-07-20,2026-08-10,3,-3.85,still_open,False
ma_hardstop,ABBOTINDIA.NS,2026-07-20,2026-08-10,3,-3.85,still_open,False
fixed_52w,ABCAPITAL.NS,2019-11-25,2020-11-23,52,-12.68,closed_52w,True
ma_break,ABCAPITAL.NS,2019-11-25,2020-02-17,12,-11.25,ma_break,True
ma_2closes,ABCAPITAL.NS,2019-11-25,2020-02-24,13,-12.14,ma_break,True
ma_buffer3,ABCAPITAL.NS,2019-11-25,2020-02-17,12,-11.25,ma_break,True
ma_grace8,ABCAPITAL.NS,2019-11-25,2020-02-17,12,-11.25,ma_break,True
ma_hardstop,ABCAPITAL.NS,2019-11-25,2020-02-17,12,-11.25,ma_break,True
ma_break,ABCAPITAL.NS,2020-11-16,2021-08-23,40,40.14,ma_break,True
ma_2closes,ABCAPITAL.NS,2020-11-16,2021-08-30,41,41.38,ma_break,True
ma_buffer3,ABCAPITAL.NS,2020-11-16,2021-08-23,40,40.14,ma_break,True
ma_grace8,ABCAPITAL.NS,2020-11-16,2021-08-23,40,40.14,ma_break,True
ma_hardstop,ABCAPITAL.NS,2020-11-16,2021-08-23,40,40.14,ma_break,True
fixed_52w,ABCAPITAL.NS,2020-11-30,2021-11-29,52,31.41,closed_52w,True
fixed_52w,ABCAPITAL.NS,2021-12-13,2022-12-12,52,20.64,closed_52w,True
ma_break,ABCAPITAL.NS,2021-12-13,2022-02-21,10,-12.41,ma_break,True
ma_2closes,ABCAPITAL.NS,2021-12-13,2022-02-28,11,-18.04,ma_break,True
ma_buffer3,ABCAPITAL.NS,2021-12-13,2022-02-28,11,-18.04,ma_break,True
ma_grace8,ABCAPITAL.NS,2021-12-13,2022-02-21,10,-12.41,ma_break,True
ma_hardstop,ABCAPITAL.NS,2021-12-13,2022-02-21,10,-12.41,ma_break,True
ma_break,ABCAPITAL.NS,2022-05-02,2022-05-09,1,-11.15,ma_break,True
ma_2closes,ABCAPITAL.NS,2022-05-02,2022-05-16,2,-15.52,ma_break,True
ma_buffer3,ABCAPITAL.NS,2022-05-02,2022-05-09,1,-11.15,ma_break,True
ma_grace8,ABCAPITAL.NS,2022-05-02,2022-07-04,9,-23.98,ma_break,True
ma_hardstop,ABCAPITAL.NS,2022-05-02,2022-05-09,1,-11.15,ma_break,True
ma_break,ABCAPITAL.NS,2022-08-29,2023-10-30,61,56.17,ma_break,True
ma_2closes,ABCAPITAL.NS,2022-08-29,2023-11-06,62,57.35,ma_break,True
ma_buffer3,ABCAPITAL.NS,2022-08-29,2023-11-20,64,55.18,ma_break,True
ma_grace8,ABCAPITAL.NS,2022-08-29,2023-10-30,61,56.17,ma_break,True
ma_hardstop,ABCAPITAL.NS,2022-08-29,2023-10-30,61,56.17,ma_break,True
fixed_52w,ABCAPITAL.NS,2024-04-08,2025-04-07,52,-10.27,closed_52w,True
ma_break,ABCAPITAL.NS,2024-04-08,2024-10-28,29,-1.15,ma_break,True
ma_2closes,ABCAPITAL.NS,2024-04-08,2024-11-04,30,-0.13,ma_break,True
ma_buffer3,ABCAPITAL.NS,2024-04-08,2024-10-28,29,-1.15,ma_break,True
ma_grace8,ABCAPITAL.NS,2024-04-08,2024-10-28,29,-1.15,ma_break,True
ma_hardstop,ABCAPITAL.NS,2024-04-08,2024-10-28,29,-1.15,ma_break,True
fixed_52w,ABCAPITAL.NS,2025-05-19,2026-05-18,52,63.43,closed_52w,True
ma_break,ABCAPITAL.NS,2025-05-19,2026-03-16,43,41.29,ma_break,True
ma_2closes,ABCAPITAL.NS,2025-05-19,2026-03-23,44,40.38,ma_break,True
ma_buffer3,ABCAPITAL.NS,2025-05-19,2026-03-16,43,41.29,ma_break,True
ma_grace8,ABCAPITAL.NS,2025-05-19,2026-03-16,43,41.29,ma_break,True
ma_hardstop,ABCAPITAL.NS,2025-05-19,2026-03-16,43,41.29,ma_break,True
fixed_52w,ABDL.NS,2025-06-30,2026-06-29,52,54.46,closed_52w,True
ma_break,ABDL.NS,2025-06-30,2026-01-12,28,16.8,ma_break,True
ma_2closes,ABDL.NS,2025-06-30,2026-01-19,29,10.47,ma_break,True
ma_buffer3,ABDL.NS,2025-06-30,2026-01-12,28,16.8,ma_break,True
ma_grace8,ABDL.NS,2025-06-30,2026-01-12,28,16.8,ma_break,True
ma_hardstop,ABDL.NS,2025-06-30,2026-01-12,28,16.8,ma_break,True
ma_break,ABDL.NS,2026-04-20,2026-05-04,2,-7.26,ma_break,True
ma_2closes,ABDL.NS,2026-04-20,2026-08-10,16,4.85,still_open,False
ma_buffer3,ABDL.NS,2026-04-20,2026-08-10,16,4.85,still_open,False
ma_grace8,ABDL.NS,2026-04-20,2026-08-10,16,4.85,still_open,False
ma_hardstop,ABDL.NS,2026-04-20,2026-05-04,2,-7.26,ma_break,True
fixed_52w,ABFRL.NS,2017-09-11,2018-09-10,52,7.9,closed_52w,True
ma_break,ABFRL.NS,2017-09-11,2017-09-25,2,-7.4,ma_break,True
ma_2closes,ABFRL.NS,2017-09-11,2017-10-02,3,-8.47,ma_break,True
ma_buffer3,ABFRL.NS,2017-09-11,2017-10-02,3,-8.47,ma_break,True
ma_grace8,ABFRL.NS,2017-09-11,2017-11-13,9,-15.93,ma_break,True
ma_hardstop,ABFRL.NS,2017-09-11,2017-09-25,2,-7.4,ma_break,True
ma_break,ABFRL.NS,2018-08-06,2019-05-20,41,18.12,ma_break,True
ma_2closes,ABFRL.NS,2018-08-06,2019-05-27,42,18.41,ma_break,True
ma_buffer3,ABFRL.NS,2018-08-06,2019-05-20,41,18.12,ma_break,True
ma_grace8,ABFRL.NS,2018-08-06,2019-05-20,41,18.12,ma_break,True
ma_hardstop,ABFRL.NS,2018-08-06,2019-05-20,41,18.12,ma_break,True
fixed_52w,ABFRL.NS,2019-06-03,2020-06-01,52,-33.99,closed_52w,True
ma_break,ABFRL.NS,2019-06-03,2019-07-08,5,-0.97,ma_break,True
ma_2closes,ABFRL.NS,2019-06-03,2019-07-15,6,-0.28,ma_break,True
ma_buffer3,ABFRL.NS,2019-06-03,2019-07-22,7,-2.88,ma_break,True
ma_grace8,ABFRL.NS,2019-06-03,2019-08-05,9,-12.91,ma_break,True
ma_hardstop,ABFRL.NS,2019-06-03,2019-07-08,5,-0.97,ma_break,True
ma_break,ABFRL.NS,2019-10-07,2019-10-14,1,-1.77,ma_break,True
ma_2closes,ABFRL.NS,2019-10-07,2020-03-30,25,-21.43,ma_break,True
ma_buffer3,ABFRL.NS,2019-10-07,2020-03-23,24,-20.72,ma_break,True
ma_grace8,ABFRL.NS,2019-10-07,2020-03-23,24,-20.72,ma_break,True
ma_hardstop,ABFRL.NS,2019-10-07,2019-10-14,1,-1.77,ma_break,True
ma_break,ABFRL.NS,2019-11-25,2020-03-23,17,-23.24,ma_break,True
ma_hardstop,ABFRL.NS,2019-11-25,2020-03-23,17,-23.24,ma_break,True
fixed_52w,ABFRL.NS,2021-03-08,2022-03-07,52,27.84,closed_52w,True
ma_break,ABFRL.NS,2021-03-08,2022-05-09,61,23.71,ma_break,True
ma_2closes,ABFRL.NS,2021-03-08,2022-05-16,62,21.63,ma_break,True
ma_buffer3,ABFRL.NS,2021-03-08,2022-05-09,61,23.71,ma_break,True
ma_grace8,ABFRL.NS,2021-03-08,2022-05-09,61,23.71,ma_break,True
ma_hardstop,ABFRL.NS,2021-03-08,2021-04-19,6,-23.69,hard_stop,True
ma_hardstop,ABFRL.NS,2021-05-17,2022-05-09,51,47.43,ma_break,True
fixed_52w,ABFRL.NS,2022-12-05,2023-12-04,52,-26.67,closed_52w,True
ma_break,ABFRL.NS,2022-12-05,2022-12-26,3,-10.84,ma_break,True
ma_2closes,ABFRL.NS,2022-12-05,2023-01-02,4,-9.82,ma_break,True
ma_buffer3,ABFRL.NS,2022-12-05,2022-12-26,3,-10.84,ma_break,True
ma_grace8,ABFRL.NS,2022-12-05,2023-02-06,9,-21.45,ma_break,True
ma_hardstop,ABFRL.NS,2022-12-05,2022-12-26,3,-10.84,ma_break,True
fixed_52w,ABFRL.NS,2024-02-12,2025-02-10,52,-2.38,closed_52w,True
ma_break,ABFRL.NS,2024-02-12,2024-03-11,4,-10.92,ma_break,True
ma_2closes,ABFRL.NS,2024-02-12,2024-03-18,5,-18.24,ma_break,True
ma_buffer3,ABFRL.NS,2024-02-12,2024-03-18,5,-18.24,ma_break,True
ma_grace8,ABFRL.NS,2024-02-12,2024-10-28,37,18.47,ma_break,True
ma_hardstop,ABFRL.NS,2024-02-12,2024-03-11,4,-10.92,ma_break,True
ma_break,ABFRL.NS,2024-04-29,2024-10-28,26,10.51,ma_break,True
ma_2closes,ABFRL.NS,2024-04-29,2024-11-18,29,6.21,ma_break,True
ma_buffer3,ABFRL.NS,2024-04-29,2024-11-11,28,8.8,ma_break,True
ma_hardstop,ABFRL.NS,2024-04-29,2024-10-28,26,10.51,ma_break,True
fixed_52w,ABREL.NS,2019-05-13,2020-05-11,52,-70.44,closed_52w,True
ma_break,ABREL.NS,2019-05-13,2019-08-05,12,-5.57,ma_break,True
ma_2closes,ABREL.NS,2019-05-13,2019-09-02,16,-7.8,ma_break,True
ma_buffer3,ABREL.NS,2019-05-13,2019-08-26,15,-9.28,ma_break,True
ma_grace8,ABREL.NS,2019-05-13,2019-08-05,12,-5.57,ma_break,True
ma_hardstop,ABREL.NS,2019-05-13,2019-08-05,12,-5.57,ma_break,True
ma_break,ABREL.NS,2019-09-16,2019-09-30,2,0.15,ma_break,True
ma_2closes,ABREL.NS,2019-09-16,2019-10-07,3,-4.73,ma_break,True
ma_buffer3,ABREL.NS,2019-09-16,2019-10-07,3,-4.73,ma_break,True
ma_grace8,ABREL.NS,2019-09-16,2019-11-18,9,-54.3,ma_break,True
ma_hardstop,ABREL.NS,2019-09-16,2019-09-30,2,0.15,ma_break,True
fixed_52w,ABREL.NS,2021-02-22,2022-02-21,52,56.53,closed_52w,True
ma_break,ABREL.NS,2021-02-22,2022-02-14,51,71.16,ma_break,True
ma_2closes,ABREL.NS,2021-02-22,2022-02-21,52,64.2,ma_break,True
ma_buffer3,ABREL.NS,2021-02-22,2022-02-21,52,64.2,ma_break,True
ma_grace8,ABREL.NS,2021-02-22,2022-02-14,51,71.16,ma_break,True
ma_hardstop,ABREL.NS,2021-02-22,2022-02-14,51,71.16,ma_break,True
fixed_52w,ABREL.NS,2022-06-06,2023-06-05,52,-8.24,closed_52w,True
ma_break,ABREL.NS,2022-06-06,2022-06-13,1,-11.42,ma_break,True
ma_2closes,ABREL.NS,2022-06-06,2022-06-20,2,-14.63,ma_break,True
ma_buffer3,ABREL.NS,2022-06-06,2022-06-13,1,-11.42,ma_break,True
ma_grace8,ABREL.NS,2022-06-06,2022-10-03,17,-6.71,ma_break,True
ma_hardstop,ABREL.NS,2022-06-06,2022-06-13,1,-11.42,ma_break,True
ma_break,ABREL.NS,2022-08-01,2022-10-03,9,-4.43,ma_break,True
ma_2closes,ABREL.NS,2022-08-01,2022-11-21,16,-9.15,ma_break,True
ma_buffer3,ABREL.NS,2022-08-01,2022-11-21,16,-9.15,ma_break,True
ma_hardstop,ABREL.NS,2022-08-01,2022-10-03,9,-4.43,ma_break,True
ma_break,ABREL.NS,2022-10-31,2022-11-14,2,-6.89,ma_break,True
ma_grace8,ABREL.NS,2022-10-31,2023-01-02,9,-17.87,ma_break,True
ma_hardstop,ABREL.NS,2022-10-31,2022-11-14,2,-6.89,ma_break,True
ma_break,ABREL.NS,2023-05-22,2024-12-30,84,207.89,ma_break,True
ma_2closes,ABREL.NS,2023-05-22,2025-01-06,85,195.28,ma_break,True
ma_buffer3,ABREL.NS,2023-05-22,2025-01-06,85,195.28,ma_break,True
ma_grace8,ABREL.NS,2023-05-22,2024-12-30,84,207.89,ma_break,True
ma_hardstop,ABREL.NS,2023-05-22,2024-12-30,84,207.89,ma_break,True
fixed_52w,ABREL.NS,2023-07-03,2024-07-01,52,163.98,closed_52w,True
fixed_52w,ABREL.NS,2025-06-16,2026-06-15,52,-47.93,closed_52w,True
ma_break,ABREL.NS,2025-06-16,2025-07-28,6,-17.98,ma_break,True
ma_2closes,ABREL.NS,2025-06-16,2025-08-04,7,-22.11,ma_break,True
ma_buffer3,ABREL.NS,2025-06-16,2025-07-28,6,-17.98,ma_break,True
ma_grace8,ABREL.NS,2025-06-16,2025-08-18,9,-27.65,ma_break,True
ma_hardstop,ABREL.NS,2025-06-16,2025-07-28,6,-17.98,ma_break,True
fixed_52w,ABSLAMC.NS,2023-10-02,2024-09-30,52,68.2,closed_52w,True
ma_break,ABSLAMC.NS,2023-10-02,2024-03-25,25,4.81,ma_break,True
ma_2closes,ABSLAMC.NS,2023-10-02,2024-04-01,26,4.62,ma_break,True
ma_buffer3,ABSLAMC.NS,2023-10-02,2025-01-27,69,53.93,ma_break,True
ma_grace8,ABSLAMC.NS,2023-10-02,2024-03-25,25,4.81,ma_break,True
ma_hardstop,ABSLAMC.NS,2023-10-02,2024-03-25,25,4.81,ma_break,True
ma_break,ABSLAMC.NS,2024-04-08,2025-01-27,42,38.79,ma_break,True
ma_2closes,ABSLAMC.NS,2024-04-08,2025-02-03,43,40.9,ma_break,True
ma_grace8,ABSLAMC.NS,2024-04-08,2025-01-27,42,38.79,ma_break,True
ma_hardstop,ABSLAMC.NS,2024-04-08,2025-01-27,42,38.79,ma_break,True
fixed_52w,ABSLAMC.NS,2025-06-02,2026-06-01,52,43.38,closed_52w,True
ma_break,ABSLAMC.NS,2025-06-02,2025-11-03,22,4.09,ma_break,True
ma_2closes,ABSLAMC.NS,2025-06-02,2025-11-10,23,4.64,ma_break,True
ma_buffer3,ABSLAMC.NS,2025-06-02,2025-11-17,24,0.65,ma_break,True
ma_grace8,ABSLAMC.NS,2025-06-02,2025-11-03,22,4.09,ma_break,True
ma_hardstop,ABSLAMC.NS,2025-06-02,2025-11-03,22,4.09,ma_break,True
ma_break,ABSLAMC.NS,2026-01-05,2026-01-26,3,-6.67,ma_break,True
ma_2closes,ABSLAMC.NS,2026-01-05,2026-02-02,4,-9.17,ma_break,True
ma_buffer3,ABSLAMC.NS,2026-01-05,2026-01-26,3,-6.67,ma_break,True
ma_grace8,ABSLAMC.NS,2026-01-05,2026-08-10,31,24.04,still_open,False
ma_hardstop,ABSLAMC.NS,2026-01-05,2026-01-26,3,-6.67,ma_break,True
fixed_52w,ACC.NS,2017-12-11,2018-12-10,52,-13.85,closed_52w,True
ma_break,ACC.NS,2017-12-11,2017-12-18,1,-3.93,ma_break,True
ma_2closes,ACC.NS,2017-12-11,2017-12-25,2,-1.98,ma_break,True
ma_buffer3,ACC.NS,2017-12-11,2018-02-05,8,-5.1,ma_break,True
ma_grace8,ACC.NS,2017-12-11,2018-02-12,9,-4.47,ma_break,True
ma_hardstop,ACC.NS,2017-12-11,2017-12-18,1,-3.93,ma_break,True
ma_break,ACC.NS,2018-01-08,2018-01-29,3,-4.75,ma_break,True
ma_2closes,ACC.NS,2018-01-08,2018-02-05,4,-8.5,ma_break,True
ma_hardstop,ACC.NS,2018-01-08,2018-01-29,3,-4.75,ma_break,True
fixed_52w,ACC.NS,2019-03-11,2020-03-09,52,-25.46,closed_52w,True
ma_break,ACC.NS,2019-03-11,2019-08-05,21,-4.8,ma_break,True
ma_2closes,ACC.NS,2019-03-11,2019-09-02,25,-3.86,ma_break,True
ma_buffer3,ACC.NS,2019-03-11,2019-08-26,24,-5.75,ma_break,True
ma_grace8,ACC.NS,2019-03-11,2019-08-05,21,-4.8,ma_break,True
ma_hardstop,ACC.NS,2019-03-11,2019-08-05,21,-4.8,ma_break,True
ma_break,ACC.NS,2019-08-12,2019-08-26,2,-5.67,ma_break,True
ma_grace8,ACC.NS,2019-08-12,2019-10-14,9,-8.34,ma_break,True
ma_hardstop,ACC.NS,2019-08-12,2019-08-26,2,-5.67,ma_break,True
ma_break,ACC.NS,2019-09-23,2019-10-07,2,-9.91,ma_break,True
ma_2closes,ACC.NS,2019-09-23,2019-10-14,3,-12.81,ma_break,True
ma_buffer3,ACC.NS,2019-09-23,2019-10-07,2,-9.91,ma_break,True
ma_hardstop,ACC.NS,2019-09-23,2019-10-07,2,-9.91,ma_break,True
fixed_52w,ACC.NS,2020-08-03,2021-08-02,52,65.44,closed_52w,True
ma_break,ACC.NS,2020-08-03,2021-12-20,72,55.07,ma_break,True
ma_2closes,ACC.NS,2020-08-03,2021-12-27,73,50.05,ma_break,True
ma_buffer3,ACC.NS,2020-08-03,2021-12-27,73,50.05,ma_break,True
ma_grace8,ACC.NS,2020-08-03,2021-12-20,72,55.07,ma_break,True
ma_hardstop,ACC.NS,2020-08-03,2021-12-20,72,55.07,ma_break,True
fixed_52w,ACC.NS,2021-11-01,2022-10-31,52,8.42,closed_52w,True
ma_break,ACC.NS,2022-04-25,2022-05-16,3,-5.27,ma_break,True
ma_2closes,ACC.NS,2022-04-25,2022-06-13,7,-6.29,ma_break,True
ma_buffer3,ACC.NS,2022-04-25,2022-05-16,3,-5.27,ma_break,True
ma_grace8,ACC.NS,2022-04-25,2022-06-27,9,-6.39,ma_break,True
ma_hardstop,ACC.NS,2022-04-25,2022-05-16,3,-5.27,ma_break,True
ma_break,ACC.NS,2022-08-22,2023-01-23,22,-0.76,ma_break,True
ma_2closes,ACC.NS,2022-08-22,2023-01-30,23,-18.94,ma_break,True
ma_buffer3,ACC.NS,2022-08-22,2023-01-30,23,-18.94,ma_break,True
ma_grace8,ACC.NS,2022-08-22,2023-01-23,22,-0.76,ma_break,True
ma_hardstop,ACC.NS,2022-08-22,2023-01-23,22,-0.76,ma_break,True
fixed_52w,ACC.NS,2022-11-07,2023-11-06,52,-26.52,closed_52w,True
fixed_52w,ACC.NS,2023-12-18,2024-12-16,52,-7.58,closed_52w,True
ma_break,ACC.NS,2023-12-18,2024-08-05,33,8.21,ma_break,True
ma_2closes,ACC.NS,2023-12-18,2024-08-12,34,3.71,ma_break,True
ma_buffer3,ACC.NS,2023-12-18,2024-08-05,33,8.21,ma_break,True
ma_grace8,ACC.NS,2023-12-18,2024-08-05,33,8.21,ma_break,True
ma_hardstop,ACC.NS,2023-12-18,2024-08-05,33,8.21,ma_break,True
fixed_52w,ACCELYA.NS,2024-01-15,2025-01-13,52,-15.66,closed_52w,True
ma_break,ACCELYA.NS,2024-01-15,2024-05-27,19,-9.95,ma_break,True
ma_2closes,ACCELYA.NS,2024-01-15,2024-06-03,20,-11.16,ma_break,True
ma_buffer3,ACCELYA.NS,2024-01-15,2024-08-19,31,-5.45,ma_break,True
ma_grace8,ACCELYA.NS,2024-01-15,2024-05-27,19,-9.95,ma_break,True
ma_hardstop,ACCELYA.NS,2024-01-15,2024-05-27,19,-9.95,ma_break,True
ma_break,ACCELYA.NS,2024-06-17,2024-08-12,8,-1.04,ma_break,True
ma_2closes,ACCELYA.NS,2024-06-17,2024-08-19,9,-3.38,ma_break,True
ma_grace8,ACCELYA.NS,2024-06-17,2024-08-19,9,-3.38,ma_break,True
ma_hardstop,ACCELYA.NS,2024-06-17,2024-08-12,8,-1.04,ma_break,True
fixed_52w,ACCELYA.NS,2025-09-29,2026-08-10,45,-18.43,data_end,False
ma_break,ACCELYA.NS,2025-09-29,2025-11-10,6,-7.96,ma_break,True
ma_2closes,ACCELYA.NS,2025-09-29,2025-11-17,7,-6.94,ma_break,True
ma_buffer3,ACCELYA.NS,2025-09-29,2025-11-24,8,-8.5,ma_break,True
ma_grace8,ACCELYA.NS,2025-09-29,2025-12-01,9,-10.06,ma_break,True
ma_hardstop,ACCELYA.NS,2025-09-29,2025-11-10,6,-7.96,ma_break,True
fixed_52w,ACE.NS,2022-04-04,2023-04-03,52,74.81,closed_52w,True
ma_break,ACE.NS,2022-04-04,2022-04-11,1,-2.99,ma_break,True
ma_2closes,ACE.NS,2022-04-04,2022-04-18,2,-8.7,ma_break,True
ma_buffer3,ACE.NS,2022-04-04,2022-04-18,2,-8.7,ma_break,True
ma_grace8,ACE.NS,2022-04-04,2022-06-06,9,-9.54,ma_break,True
ma_hardstop,ACE.NS,2022-04-04,2022-04-11,1,-2.99,ma_break,True
ma_break,ACE.NS,2022-04-25,2022-05-09,2,-12.9,ma_break,True
ma_2closes,ACE.NS,2022-04-25,2022-05-16,3,-24.69,ma_break,True
ma_buffer3,ACE.NS,2022-04-25,2022-05-09,2,-12.9,ma_break,True
ma_hardstop,ACE.NS,2022-04-25,2022-05-09,2,-12.9,ma_break,True
ma_break,ACE.NS,2022-07-11,2024-08-12,109,479.99,ma_break,True
ma_2closes,ACE.NS,2022-07-11,2024-08-19,110,484.58,ma_break,True
ma_buffer3,ACE.NS,2022-07-11,2024-08-12,109,479.99,ma_break,True
ma_grace8,ACE.NS,2022-07-11,2024-08-12,109,479.99,ma_break,True
ma_hardstop,ACE.NS,2022-07-11,2024-08-12,109,479.99,ma_break,True
fixed_52w,ACE.NS,2024-09-30,2025-09-29,52,-24.2,closed_52w,True
ma_break,ACE.NS,2024-09-30,2024-10-07,1,-7.11,ma_break,True
ma_2closes,ACE.NS,2024-09-30,2024-10-14,2,-5.17,ma_break,True
ma_buffer3,ACE.NS,2024-09-30,2024-10-07,1,-7.11,ma_break,True
ma_grace8,ACE.NS,2024-09-30,2024-12-02,9,-9.43,ma_break,True
ma_hardstop,ACE.NS,2024-09-30,2024-10-07,1,-7.11,ma_break,True
ma_break,ACE.NS,2024-12-09,2024-12-16,1,-5.48,ma_break,True
ma_2closes,ACE.NS,2024-12-09,2025-01-20,6,-8.66,ma_break,True
ma_buffer3,ACE.NS,2024-12-09,2025-01-20,6,-8.66,ma_break,True
ma_grace8,ACE.NS,2024-12-09,2025-02-10,9,-9.71,ma_break,True
ma_hardstop,ACE.NS,2024-12-09,2024-12-16,1,-5.48,ma_break,True
ma_break,ACE.NS,2024-12-23,2025-01-13,3,-12.32,ma_break,True
ma_hardstop,ACE.NS,2024-12-23,2025-01-13,3,-12.32,ma_break,True
fixed_52w,ACE.NS,2026-06-15,2026-08-10,8,14.82,data_end,False
ma_break,ACE.NS,2026-06-15,2026-08-10,8,14.82,still_open,False
ma_2closes,ACE.NS,2026-06-15,2026-08-10,8,14.82,still_open,False
ma_buffer3,ACE.NS,2026-06-15,2026-08-10,8,14.82,still_open,False
ma_grace8,ACE.NS,2026-06-15,2026-08-10,8,14.82,still_open,False
ma_hardstop,ACE.NS,2026-06-15,2026-08-10,8,14.82,still_open,False
fixed_52w,ACI.NS,2024-02-26,2025-02-24,52,-36.5,closed_52w,True
ma_break,ACI.NS,2024-02-26,2024-03-18,3,-22.38,ma_break,True
ma_2closes,ACI.NS,2024-02-26,2024-05-20,12,-21.68,ma_break,True
ma_buffer3,ACI.NS,2024-02-26,2024-03-18,3,-22.38,ma_break,True
ma_grace8,ACI.NS,2024-02-26,2024-05-13,11,-20.73,ma_break,True
ma_hardstop,ACI.NS,2024-02-26,2024-03-18,3,-22.38,hard_stop,True
ma_break,ACI.NS,2024-04-01,2024-05-13,6,-5.78,ma_break,True
ma_buffer3,ACI.NS,2024-04-01,2024-06-10,10,-7.04,ma_break,True
ma_hardstop,ACI.NS,2024-04-01,2024-05-13,6,-5.78,ma_break,True
ma_break,ACI.NS,2024-06-24,2024-10-14,16,-2.59,ma_break,True
ma_2closes,ACI.NS,2024-06-24,2024-10-21,17,-4.9,ma_break,True
ma_buffer3,ACI.NS,2024-06-24,2024-10-21,17,-4.9,ma_break,True
ma_grace8,ACI.NS,2024-06-24,2024-10-14,16,-2.59,ma_break,True
ma_hardstop,ACI.NS,2024-06-24,2024-10-14,16,-2.59,ma_break,True
ma_break,ACI.NS,2024-12-02,2024-12-16,2,-6.98,ma_break,True
ma_2closes,ACI.NS,2024-12-02,2024-12-23,3,-7.91,ma_break,True
ma_buffer3,ACI.NS,2024-12-02,2024-12-16,2,-6.98,ma_break,True
ma_grace8,ACI.NS,2024-12-02,2025-02-03,9,-18.04,ma_break,True
ma_hardstop,ACI.NS,2024-12-02,2024-12-16,2,-6.98,ma_break,True
fixed_52w,ACI.NS,2025-04-28,2026-04-27,52,-6.98,closed_52w,True
ma_break,ACI.NS,2025-04-28,2025-05-12,2,-13.44,ma_break,True
ma_2closes,ACI.NS,2025-04-28,2025-05-19,3,-8.24,ma_break,True
ma_buffer3,ACI.NS,2025-04-28,2025-05-12,2,-13.44,ma_break,True
ma_grace8,ACI.NS,2025-04-28,2025-10-27,26,-1.66,ma_break,True
ma_hardstop,ACI.NS,2025-04-28,2025-05-12,2,-13.44,ma_break,True
ma_break,ACI.NS,2025-07-14,2025-10-27,15,-5.2,ma_break,True
ma_2closes,ACI.NS,2025-07-14,2025-11-17,18,-8.15,ma_break,True
ma_buffer3,ACI.NS,2025-07-14,2025-11-17,18,-8.15,ma_break,True
ma_hardstop,ACI.NS,2025-07-14,2025-10-27,15,-5.2,ma_break,True
ma_break,ACI.NS,2026-03-23,2026-04-06,2,-3.67,ma_break,True
ma_2closes,ACI.NS,2026-03-23,2026-05-25,9,-10.95,ma_break,True
ma_buffer3,ACI.NS,2026-03-23,2026-05-18,8,-10.95,ma_break,True
ma_grace8,ACI.NS,2026-03-23,2026-05-25,9,-10.95,ma_break,True
ma_hardstop,ACI.NS,2026-03-23,2026-04-06,2,-3.67,ma_break,True
fixed_52w,ACL.NS,2017-09-04,2018-09-03,52,-35.78,closed_52w,True
