ticker,signal_date,entry_date,ret_pct,win,idx_above_40wma,idx_off_52wk_high,idx_13wk_ret,idx_52wk_ret,idx_weeks_above_40wma,breadth,mrs,pct_above_ma30,ma30_slope_pct,pct_off_52wk_high,pct_above_52wk_low,vol_surge_x,prior_52wk_ret,weeks_above_ma30,mcap_cr,price,candle_bullish,candle_body_pct,candle_range_pct,range_expansion_x,close_position,body_share_of_range,gap_pct,weeks_listed,listing_censored,ma_break_week
FLUOROCHEM.NS,2020-10-19,2020-10-26,255.16,True,True,-3.42,6.58,2.99,15,28,0.221,24.1,3.92,-20.56,82.02,0.49,-27.13,12,5548.0,502.58,True,1.42,5.03,0.46,0.59,0.286,1.53,53,False,-1
FLUOROCHEM.NS,2023-04-17,2023-04-24,10.12,False,False,-5.73,-2.24,2.63,0,46,0.285,1.73,-1.46,-18.68,39.5,1.31,15.18,1,36476.0,3304.38,True,6.35,7.11,0.96,0.949,0.896,0.59,183,False,8
FLUOROCHEM.NS,2024-04-22,2024-04-29,4.82,False,True,-0.44,5.0,24.11,53,72,0.514,12.43,1.87,-1.54,35.81,0.9,8.57,3,40439.0,3663.37,True,1.04,4.05,0.52,0.285,0.258,0.91,236,False,1
FLUOROCHEM.NS,2025-05-19,2025-05-26,-10.6,False,True,-5.06,9.02,8.26,5,145,0.226,2.29,-1.68,-14.27,35.53,0.76,24.77,1,44405.0,4022.62,True,2.49,3.21,0.41,0.808,0.778,0.39,292,False,0
FMGOETZE.NS,2018-12-10,2018-12-17,31.41,False,True,-7.49,-6.16,4.57,1,24,0.732,14.32,-0.17,-13.77,22.95,2.34,0.07,2,2652.0,492.0,True,12.74,14.12,2.38,0.903,0.903,-1.98,203,True,26
FMGOETZE.NS,2019-12-16,2019-12-23,-52.55,False,True,0.0,8.85,14.11,10,17,1.066,17.17,0.58,0.0,34.81,9.28,36.35,1,3472.0,644.05,True,20.32,24.9,3.36,0.831,0.819,-0.01,256,True,7
FMGOETZE.NS,2023-06-12,2023-06-19,15.67,False,True,0.0,10.09,23.1,8,102,1.382,19.4,1.11,0.0,36.65,7.17,36.16,9,2026.0,375.8,False,-0.32,7.12,1.75,0.107,0.045,2.32,438,True,16
FMGOETZE.NS,2024-06-17,2024-06-24,19.99,False,True,0.0,6.36,25.91,61,111,0.581,17.81,2.05,0.0,35.73,1.3,18.03,11,2357.0,437.2,True,0.33,5.03,0.78,0.267,0.067,0.0,491,True,14
FORCEMOT.NS,2021-11-08,2021-11-15,-6.92,False,True,-1.29,9.52,42.32,70,57,0.323,19.04,3.15,0.0,51.45,0.94,51.19,19,2067.0,1582.93,True,11.08,16.86,1.81,0.68,0.659,0.15,116,False,2
FORCEMOT.NS,2025-03-03,2025-03-10,162.51,True,False,-13.85,-8.61,0.26,0,18,0.432,7.88,-2.87,-20.14,23.36,1.98,18.3,1,9982.0,7643.13,True,13.91,15.86,1.61,0.973,0.889,0.8,289,False,-1
FORTIS.NS,2018-11-12,2018-11-19,-1.45,False,False,-8.55,-6.87,3.88,0,22,0.188,3.07,-0.22,-10.29,18.77,0.97,12.74,1,11256.0,145.43,True,3.75,6.37,1.01,0.96,0.602,0.61,199,True,4
FORTIS.NS,2020-01-20,2020-01-27,3.26,False,True,-0.84,5.74,13.61,15,64,0.77,13.8,1.38,0.0,29.89,1.86,13.15,4,11771.0,152.08,True,7.51,9.59,1.53,0.838,0.787,0.6,261,True,6
FORTIS.NS,2021-03-08,2021-03-15,40.44,False,True,-0.87,11.23,50.99,35,54,0.018,21.01,2.95,0.0,57.73,1.05,29.81,19,13834.0,178.73,True,1.07,5.32,0.71,0.471,0.203,0.42,320,True,32
FORTIS.NS,2022-03-21,2022-03-28,-6.13,False,True,-6.46,0.88,18.24,2,25,0.5,2.06,0.03,-7.28,36.29,0.83,38.83,1,21179.0,273.63,True,6.43,11.03,1.23,0.673,0.588,1.79,374,True,4
FORTIS.NS,2023-06-12,2023-06-19,55.6,True,True,0.0,10.09,23.1,8,102,0.578,12.37,0.36,0.0,31.5,2.89,36.35,5,23834.0,307.93,True,9.21,11.17,2.29,0.978,0.837,-0.0,438,True,-1
FSL.NS,2017-09-04,2017-09-11,79.49,True,True,-1.31,2.76,12.05,35,46,0.221,9.66,0.69,-10.33,29.52,1.92,17.41,2,2143.0,31.62,True,7.51,12.08,1.42,0.789,0.633,-0.65,137,True,20
FSL.NS,2019-09-09,2019-09-16,47.22,False,False,-7.1,-6.32,-3.81,0,33,0.856,11.53,1.25,-14.98,31.9,1.14,-23.4,3,2987.0,44.09,True,10.88,12.45,1.83,0.958,0.882,0.1,242,True,1
FSL.NS,2023-01-30,2023-02-06,81.05,True,True,-4.5,-1.45,1.93,28,17,0.07,9.59,0.64,-17.0,19.41,2.21,-21.94,1,7274.0,107.35,True,12.7,13.4,2.11,0.96,0.949,-0.29,419,True,-1
FSL.NS,2024-06-03,2024-06-10,94.79,True,True,0.0,3.54,25.46,59,56,0.151,2.12,2.51,-9.57,57.77,1.28,54.9,1,12917.0,190.63,True,4.48,16.09,1.72,0.73,0.298,2.84,489,True,39
FSL.NS,2025-08-04,2025-08-11,-24.37,False,True,-6.94,1.48,-0.02,16,49,0.573,4.48,-0.85,-7.18,22.81,1.26,30.98,1,24426.0,360.48,True,8.66,12.66,1.36,0.891,0.7,0.0,550,True,2
FUSION.NS,2023-11-06,2023-11-13,-70.18,False,True,-3.8,-0.02,5.86,29,43,1.35,2.67,4.85,-12.33,71.36,2.53,,23,9054.0,576.9,False,-7.67,15.29,1.9,0.185,0.558,1.39,51,False,2
GABRIEL.NS,2018-12-31,2019-01-07,-12.9,False,False,-8.16,3.98,1.6,0,28,0.084,6.6,-1.15,-24.18,23.08,3.62,-26.91,1,2397.0,134.22,True,8.03,11.24,1.47,0.714,0.714,0.6,206,True,18
GABRIEL.NS,2021-03-01,2021-03-08,-6.06,False,True,-1.49,12.67,35.93,34,71,0.342,17.52,3.83,0.0,148.69,3.05,42.31,31,2144.0,120.07,True,7.78,17.3,1.87,0.555,0.457,2.09,319,True,2
GABRIEL.NS,2022-06-27,2022-07-04,57.16,True,False,-14.1,-10.86,0.19,0,14,0.7,5.68,-2.15,-16.19,20.65,2.88,9.16,1,2247.0,125.82,True,6.12,13.43,1.8,0.609,0.465,3.44,388,True,30
GABRIEL.NS,2024-10-28,2024-11-04,168.78,True,True,-7.16,-1.67,26.38,80,88,0.474,2.6,3.51,-15.86,50.76,0.36,36.66,1,8155.0,456.63,True,6.01,10.81,0.98,0.836,0.572,1.4,510,True,0
GAEL.NS,2018-10-08,2018-10-15,-40.44,False,False,-10.34,-4.96,3.0,0,19,0.843,3.35,-2.88,-17.2,56.04,0.84,44.38,1,2633.0,56.54,True,21.92,22.37,1.79,1.0,0.984,-0.0,194,True,12
GAEL.NS,2021-08-30,2021-09-06,52.02,True,True,0.0,10.55,52.85,60,33,0.497,13.21,3.08,-6.92,81.08,0.77,87.52,65,4152.0,89.15,True,8.79,13.82,1.36,0.66,0.638,0.46,345,True,7
GAEL.NS,2023-04-24,2023-05-01,12.11,False,True,-3.38,2.62,5.63,1,62,0.438,18.05,-1.02,-12.85,27.47,2.14,-11.97,3,6729.0,144.47,True,7.42,12.72,1.56,0.776,0.596,0.74,431,True,2
GAIL.NS,2017-09-11,2017-09-18,31.57,False,True,0.0,5.19,14.87,36,34,0.067,4.35,0.84,-5.01,45.87,2.13,40.71,1,46057.0,70.45,True,4.13,8.07,1.42,0.511,0.511,1.03,138,True,24
GAIL.NS,2018-09-17,2018-09-24,-29.66,False,True,-4.6,2.97,11.83,25,24,0.768,12.27,1.2,0.0,26.64,1.05,33.16,12,61129.0,93.5,True,5.5,7.77,1.2,0.845,0.715,-0.04,191,True,1
GAIL.NS,2020-06-22,2020-06-29,49.19,False,False,-15.94,19.89,-11.93,0,31,0.05,4.03,-2.41,-27.05,51.29,1.56,-28.35,1,35700.0,54.61,True,5.26,9.41,0.72,0.799,0.571,0.4,283,True,3
GAIL.NS,2021-09-27,2021-10-04,-15.21,False,True,-1.8,11.51,53.56,64,63,0.484,11.21,1.34,-0.37,101.59,2.05,91.55,3,57491.0,87.94,True,5.26,9.34,1.44,0.785,0.574,1.57,349,True,3
GAIL.NS,2023-01-16,2023-01-23,71.35,True,True,-3.58,2.57,2.33,26,45,0.037,8.6,0.45,-11.34,16.33,0.74,7.83,6,56188.0,85.94,True,2.7,3.55,0.74,0.941,0.765,0.31,417,True,-1
GALAXYSURF.NS,2019-06-24,2019-07-01,32.13,False,True,-1.12,1.42,10.03,17,39,0.121,12.57,0.07,-10.22,38.1,0.49,-2.89,5,5085.0,1158.63,True,1.8,6.14,0.84,0.756,0.301,1.51,72,False,36
GALAXYSURF.NS,2020-10-26,2020-11-02,87.31,True,True,-5.75,5.14,-2.09,16,42,0.1,3.91,4.45,-17.31,46.73,0.41,10.92,19,6850.0,1560.74,False,-1.1,5.81,0.67,0.398,0.196,-0.0,142,False,-1
GALAXYSURF.NS,2021-12-27,2022-01-03,-21.72,False,True,-5.37,-1.02,23.79,77,35,0.202,1.02,0.14,-7.7,53.07,0.29,57.13,1,13197.0,3007.02,True,3.71,4.3,0.58,0.904,0.864,-1.0,203,False,3
GALAXYSURF.NS,2023-10-30,2023-11-06,4.57,False,True,-4.76,-1.47,6.15,28,31,0.724,8.32,1.77,-1.28,24.06,3.21,1.88,1,12139.0,2765.77,True,9.72,11.67,2.02,0.957,0.844,0.0,299,False,6
GALAXYSURF.NS,2024-11-04,2024-11-11,-28.8,False,True,-7.76,-0.9,24.31,81,70,0.554,7.4,2.58,-4.92,33.81,0.5,2.93,22,12957.0,2952.19,True,3.79,7.68,0.95,0.553,0.496,-0.91,352,False,0
GANECOS.NS,2024-01-29,2024-02-05,53.18,True,True,-0.19,13.64,22.4,41,31,0.109,13.08,-0.39,0.0,35.11,2.5,25.67,2,2905.0,1115.17,True,7.76,14.09,2.07,0.796,0.569,0.57,464,False,5
GANESHHOU.NS,2023-05-08,2023-05-15,139.54,True,True,-2.04,2.57,16.05,3,66,0.266,5.07,-1.36,-9.23,44.22,2.39,31.45,1,2955.0,346.36,True,6.02,20.48,2.25,0.35,0.297,0.75,433,True,24
GARFIBRES.NS,2019-06-10,2019-06-17,11.95,False,True,-0.83,3.47,9.3,15,30,0.033,8.21,0.35,-6.22,21.84,0.82,18.92,3,2296.0,234.12,False,-0.62,3.11,0.47,0.789,0.207,1.38,229,True,6
GARFIBRES.NS,2021-02-15,2021-02-22,20.53,False,True,-1.2,16.51,24.01,32,60,0.754,17.47,5.17,0.0,134.9,1.67,79.75,43,4720.0,481.25,True,8.35,15.07,2.14,0.698,0.565,0.0,317,True,40
GARFIBRES.NS,2022-07-04,2022-07-11,-2.33,False,False,-11.55,-8.79,3.38,0,29,0.429,4.87,-1.5,-17.53,16.19,1.12,-6.47,1,6115.0,623.48,True,4.32,5.96,0.79,0.73,0.724,0.48,389,True,3
GARFIBRES.NS,2023-10-23,2023-10-30,26.49,False,True,-5.67,-3.05,7.09,27,19,0.017,2.79,1.44,-8.75,16.11,0.7,-9.7,22,6158.0,627.81,True,0.08,5.73,1.37,0.892,0.015,0.0,457,True,18
GARFIBRES.NS,2025-06-23,2025-06-30,-18.93,False,True,-2.07,9.01,6.78,10,73,0.334,6.68,0.33,-5.74,23.11,1.98,17.74,15,8766.0,893.69,True,6.05,10.66,1.15,0.738,0.577,0.0,544,True,5
GATEWAY.NS,2023-06-05,2023-06-12,45.72,False,True,-0.71,6.61,14.58,7,88,0.478,13.64,-0.56,-0.22,23.51,2.76,1.2,2,3264.0,65.52,True,4.33,6.62,1.16,0.71,0.656,1.66,63,False,47
GAYAPROJ.NS,2017-08-14,2017-08-21,27.31,False,True,-2.27,4.34,13.51,32,34,0.356,5.88,2.94,-8.4,35.28,0.27,16.33,29,7517.0,154.25,True,5.97,14.23,1.47,0.422,0.42,-0.16,134,True,30
GAYAPROJ.NS,2021-07-19,2021-07-26,-67.23,False,True,-0.42,10.56,41.65,54,34,2.259,18.15,-0.03,-7.95,184.51,2.42,167.41,2,2059.0,42.25,True,8.61,17.8,1.49,0.737,0.504,-2.02,339,True,15
GENESYS.NS,2023-11-27,2023-12-04,129.5,True,True,0.0,4.28,8.41,32,45,0.579,24.23,1.49,-12.21,43.42,5.37,-17.65,2,2168.0,412.9,True,16.02,23.22,2.13,0.731,0.696,0.0,462,True,26
GENSOL.NS,2024-06-24,2024-07-01,-95.24,False,True,0.0,7.54,25.13,62,78,0.859,6.92,3.55,-21.06,120.95,0.79,,7,3881.0,1011.95,False,-6.73,12.38,0.83,0.088,0.59,1.27,51,False,2
GENUSPOWER.NS,2022-04-04,2022-04-11,11.57,False,True,-3.02,-0.16,19.88,4,54,1.148,10.03,1.47,-9.04,68.17,1.66,56.63,2,2116.0,75.88,True,4.19,11.64,1.04,0.415,0.363,1.65,376,True,9
GENUSPOWER.NS,2023-04-17,2023-04-24,237.76,True,False,-5.73,-2.24,2.63,0,46,0.311,2.42,0.16,-13.85,20.68,0.46,-12.46,2,2450.0,87.83,True,2.9,5.1,0.56,0.828,0.575,-0.23,430,True,2
GENUSPOWER.NS,2025-05-26,2025-06-02,-28.06,False,True,-5.46,11.87,9.85,6,164,0.868,17.61,-2.63,-13.22,62.58,2.6,26.21,2,10949.0,392.57,True,8.57,10.06,0.91,0.953,0.86,0.97,540,True,14
GEOJITFSL.NS,2022-01-10,2022-01-17,-37.69,False,True,-0.45,-0.45,26.48,79,36,0.505,3.63,0.91,-12.85,77.33,1.42,54.01,1,2040.0,72.67,True,4.55,8.01,1.05,0.643,0.571,0.83,364,True,2
GEOJITFSL.NS,2024-04-01,2024-04-08,-10.05,False,True,0.0,3.7,27.92,50,112,1.845,12.77,2.88,-11.17,90.03,0.59,85.65,1,2093.0,74.53,True,21.19,23.05,2.32,0.919,0.919,0.7,480,True,31
GESHIP.NS,2017-09-04,2017-09-11,-29.35,False,True,-1.31,2.76,12.05,35,46,0.021,6.09,0.77,-8.62,23.52,1.07,19.49,2,4445.0,314.83,True,4.42,9.75,1.4,0.92,0.473,1.43,137,True,1
GESHIP.NS,2018-12-10,2018-12-17,-12.37,False,True,-7.49,-6.16,4.57,1,24,0.586,17.13,-1.75,-21.72,31.72,2.02,-10.54,2,3773.0,267.21,True,17.21,18.72,2.19,0.919,0.919,-2.46,203,True,5
GESHIP.NS,2020-08-03,2020-08-10,12.54,False,True,-9.22,21.21,0.94,4,49,0.671,17.6,-3.3,-18.59,40.94,3.11,24.81,1,3134.0,221.94,True,19.46,24.32,2.29,0.8,0.8,0.91,289,True,10
GESHIP.NS,2021-08-30,2021-09-06,50.14,True,True,0.0,10.55,52.85,60,33,0.023,7.03,2.76,-13.11,64.75,1.26,49.2,2,4231.0,299.64,True,6.77,12.56,1.16,0.751,0.552,0.69,345,True,6
GHCL.NS,2017-11-20,2017-11-27,-17.86,False,True,-0.6,5.4,28.04,46,48,0.011,15.65,-0.33,-2.75,30.7,2.77,15.36,4,2002.0,219.5,True,9.52,13.2,1.68,0.805,0.728,0.62,148,True,14
GHCL.NS,2023-08-28,2023-09-04,9.09,False,True,-1.57,4.86,10.81,19,93,0.725,20.82,1.41,-8.94,29.75,5.4,2.57,11,5182.0,568.05,True,17.31,22.1,4.69,0.803,0.786,-0.58,449,True,9
GHCL.NS,2024-10-28,2024-11-04,4.74,False,True,-7.16,-1.67,26.38,80,88,0.277,4.84,3.45,-13.75,38.8,0.66,8.28,1,5246.0,575.16,True,9.72,14.81,1.48,0.832,0.672,1.01,510,True,1
GICRE.NS,2019-10-14,2019-10-21,-56.85,False,True,-2.19,2.12,13.18,1,22,1.453,30.25,-0.18,-11.96,66.23,7.8,-8.54,1,44734.0,252.16,True,32.73,40.65,4.49,0.876,0.823,0.05,103,False,16
GICRE.NS,2021-02-15,2021-02-22,-45.26,False,True,-1.2,16.51,24.01,32,60,1.248,49.25,0.21,0.0,115.96,5.59,-2.57,3,32806.0,184.92,True,41.56,45.94,7.19,1.0,0.933,1.61,173,False,21
GICRE.NS,2022-11-07,2022-11-14,90.69,True,True,0.0,3.68,1.36,16,38,0.587,16.81,1.27,-1.53,27.6,5.96,-2.5,15,22985.0,129.56,True,6.82,17.26,3.14,0.631,0.41,0.53,263,False,16
GICRE.NS,2024-11-18,2024-11-25,3.64,False,True,-8.68,-3.69,20.78,1,18,0.261,1.09,1.54,-9.02,27.72,0.3,26.56,1,65406.0,368.68,True,7.55,7.85,0.81,0.964,0.962,-0.55,369,False,11
GILLETTE.NS,2023-07-10,2023-07-17,33.51,False,True,0.0,9.74,21.9,12,38,0.824,23.3,0.36,0.0,38.07,1.5,15.42,4,17775.0,5451.56,True,13.77,15.21,3.42,0.943,0.91,0.18,442,True,40
GILLETTE.NS,2024-07-15,2024-07-22,40.47,False,True,0.0,10.76,24.24,65,51,0.42,12.87,2.48,-0.34,43.41,1.06,40.12,12,24114.0,7396.0,True,4.35,9.99,1.85,0.436,0.436,-0.0,495,True,27
GIPCL.NS,2024-12-09,2024-12-16,-39.9,False,True,-5.39,-2.32,15.43,4,77,1.531,12.6,1.92,-1.43,55.21,3.94,43.47,1,3775.0,243.52,True,15.67,19.27,2.1,0.848,0.818,1.42,516,True,3
GLAND.NS,2021-11-29,2021-12-06,-53.12,False,True,-6.23,-0.73,29.7,73,30,0.791,0.35,3.13,-14.88,72.44,1.19,67.52,1,58645.0,3551.86,True,4.94,7.59,0.86,0.863,0.66,-0.78,54,False,0
GLAND.NS,2023-08-28,2023-09-04,8.25,False,True,-1.57,4.86,10.81,19,93,1.127,41.22,3.08,-26.04,91.72,0.64,-31.1,7,28414.0,1720.89,True,15.14,17.92,2.11,0.845,0.845,-0.71,145,False,26
GLAND.NS,2024-12-30,2025-01-06,-13.93,False,False,-8.31,-4.04,10.57,0,51,0.197,4.07,-0.1,-9.68,18.39,0.82,-3.47,1,30866.0,1869.43,True,5.0,8.89,1.36,0.883,0.577,-0.0,215,False,0
GLAXO.NS,2018-06-04,2018-06-11,-3.05,False,True,-2.73,5.29,11.37,10,16,0.282,9.38,-0.51,-1.13,25.97,0.86,7.72,2,18153.0,1063.16,True,3.55,5.55,1.13,0.927,0.649,0.64,176,True,16
GLAXO.NS,2019-09-09,2019-09-16,27.6,False,False,-7.1,-6.32,-3.81,0,33,0.426,9.3,-1.11,-13.85,18.53,4.6,-19.21,2,19379.0,1134.96,True,6.46,9.61,3.2,0.672,0.672,0.13,242,True,20
GLAXO.NS,2021-11-22,2021-11-29,-16.85,False,True,-7.15,1.92,31.29,72,30,0.375,11.12,1.95,0.0,23.56,3.21,11.8,5,25352.0,1484.8,True,2.65,16.44,2.94,0.533,0.171,1.22,357,True,8
GLAXO.NS,2023-08-07,2023-08-14,104.58,True,True,-1.6,6.08,9.78,16,78,0.179,10.7,1.27,0.0,18.88,1.02,2.18,12,23296.0,1364.35,True,2.42,4.68,1.26,0.793,0.522,0.43,446,True,35
GLAXO.NS,2025-02-17,2025-02-24,6.21,False,False,-12.92,-4.65,2.63,0,11,0.931,0.23,-2.15,-14.4,36.37,8.44,17.55,1,41234.0,2414.94,True,14.03,31.56,3.71,0.641,0.469,9.02,526,True,0
GLENMARK.NS,2018-08-20,2018-08-27,-42.0,False,True,0.0,8.98,17.25,21,23,0.471,17.85,-0.15,0.0,32.17,1.62,7.71,11,18083.0,641.16,True,9.73,10.03,1.77,0.969,0.969,0.47,187,True,23
GLENMARK.NS,2020-04-13,2020-04-20,78.05,True,False,-24.98,-24.98,-21.15,0,8,0.322,3.22,-5.34,-51.19,57.9,4.1,-50.53,1,8667.0,307.3,True,21.46,35.38,2.67,0.687,0.621,4.54,273,True,40
GLENMARK.NS,2021-04-19,2021-04-26,-21.98,False,True,-5.42,-0.21,56.66,41,37,0.266,12.73,1.33,-2.21,68.41,2.48,62.99,3,15492.0,549.29,False,-1.89,9.57,1.39,0.403,0.209,-0.33,326,True,15
GLENMARK.NS,2023-02-13,2023-02-20,107.92,True,True,-4.02,-1.99,3.87,30,38,0.29,8.41,0.64,-8.43,21.01,2.76,-6.7,2,12212.0,432.99,True,5.12,9.99,1.62,0.783,0.526,3.57,421,True,-1
GLENMARK.NS,2025-06-02,2025-06-09,36.74,False,True,-4.49,10.87,7.35,7,124,0.229,8.87,-1.89,-11.19,29.42,2.45,33.36,1,44739.0,1586.31,True,9.13,10.33,1.4,0.947,0.889,0.01,541,True,32
GLOBUSSPR.NS,2023-05-15,2023-05-22,-23.17,False,True,-2.64,1.44,11.91,4,72,1.192,22.7,1.23,-3.39,37.69,5.06,-21.36,7,2918.0,1007.43,True,13.81,17.89,2.78,0.905,0.788,0.81,434,True,12
GLOBUSSPR.NS,2024-07-29,2024-08-05,21.5,False,True,-0.47,9.97,26.65,67,82,0.276,23.5,0.36,-7.27,47.27,2.55,1.95,5,2821.0,974.05,True,10.81,14.54,2.11,0.851,0.754,0.55,497,True,14
GMDCLTD.NS,2021-05-10,2021-05-17,139.45,True,True,-3.2,-3.2,60.64,44,64,2.916,32.86,5.53,0.0,115.05,4.6,115.05,40,2007.0,64.45,True,4.32,19.93,2.17,0.217,0.217,2.66,329,True,13
GMDCLTD.NS,2022-11-07,2022-11-14,161.64,True,True,0.0,3.68,1.36,16,38,0.325,1.14,-4.23,-27.23,135.71,0.63,124.88,1,4407.0,141.54,True,1.02,4.05,0.43,0.582,0.254,0.73,407,True,0
GMDCLTD.NS,2024-07-08,2024-07-15,7.37,False,True,0.0,8.8,25.24,64,72,0.009,1.61,-0.13,-11.8,155.31,2.67,149.46,1,12425.0,399.09,True,3.82,9.43,0.95,0.405,0.405,0.14,494,True,0
GMMPFAUDLR.NS,2021-05-17,2021-05-24,-18.08,False,True,0.0,1.29,67.88,45,58,0.029,28.59,2.57,-15.16,48.67,3.17,31.15,12,7836.0,1684.31,True,13.16,20.81,2.61,0.738,0.644,1.39,167,False,12
GMMPFAUDLR.NS,2022-07-25,2022-08-01,-10.25,False,True,-6.44,0.33,8.85,1,34,0.522,6.68,-0.7,-5.94,23.88,4.28,4.48,1,7392.0,1588.82,True,9.7,20.72,2.56,0.955,0.511,-0.01,229,False,19
GMMPFAUDLR.NS,2023-09-04,2023-09-11,-20.08,False,True,0.0,6.77,11.14,20,99,0.104,17.7,0.71,-9.85,23.37,1.96,-6.96,5,8236.0,1770.11,True,5.51,7.96,1.57,0.759,0.695,0.94,287,False,10
GMMPFAUDLR.NS,2025-07-07,2025-07-14,-38.58,False,True,-3.93,10.17,2.64,12,140,0.14,14.0,-0.15,-11.33,27.59,0.71,-11.09,4,6002.0,1290.0,True,1.75,5.36,0.89,0.636,0.331,-0.03,383,False,8
GMRAIRPORT.NS,2017-12-25,2018-01-01,-30.48,False,True,0.0,7.58,28.65,51,50,2.135,24.78,1.99,0.0,79.6,2.93,89.45,2,21047.0,20.23,True,14.83,20.63,1.99,0.91,0.744,0.0,153,True,6
GMRAIRPORT.NS,2020-11-16,2020-11-23,52.97,True,True,0.0,13.08,7.93,19,48,0.13,14.95,4.67,-2.33,58.18,0.66,22.38,25,23579.0,22.66,True,2.44,9.13,1.06,0.477,0.273,0.82,304,True,9
GMRAIRPORT.NS,2022-08-29,2022-09-05,60.61,True,True,-4.36,5.76,1.25,6,90,0.363,6.78,-2.42,-13.12,45.29,2.16,43.62,1,41001.0,39.4,True,13.71,19.85,2.81,0.8,0.704,-1.56,397,True,3
GMRAIRPORT.NS,2025-04-07,2025-04-14,12.68,False,False,-12.8,-2.57,1.37,0,35,0.55,7.87,-2.37,-13.83,23.39,1.99,2.41,2,89202.0,85.72,True,11.32,13.67,2.03,0.865,0.832,-4.63,533,True,40
GMRP&UI.NS,2023-08-28,2023-09-04,305.62,True,True,-1.57,4.86,10.81,19,93,2.547,49.0,2.72,-5.01,78.37,2.54,-10.11,9,2169.0,28.45,True,16.36,23.2,2.35,0.726,0.708,1.24,75,False,29
GMRP&UI.NS,2025-05-12,2025-05-19,-16.13,False,True,-4.43,9.12,11.37,4,110,1.058,13.57,-3.1,-19.63,93.55,1.04,77.4,1,9725.0,127.55,True,13.63,16.1,1.21,0.958,0.86,6.65,164,False,2
GNFC.NS,2018-04-16,2018-04-23,-27.25,False,True,-4.57,-3.03,15.84,3,31,1.296,0.4,2.59,-10.6,69.73,1.54,54.83,1,5402.0,355.66,True,8.86,10.36,0.93,0.917,0.86,-1.04,169,True,8
GNFC.NS,2020-07-06,2020-07-13,106.71,True,False,-12.83,18.18,-6.79,0,28,0.267,12.17,-1.85,-21.88,63.01,2.25,-22.76,1,2219.0,146.12,True,9.62,14.18,1.2,0.748,0.685,2.4,285,True,-1
GNFC.NS,2021-08-30,2021-09-06,121.69,True,True,0.0,10.55,52.85,60,33,0.034,1.48,5.28,-11.66,78.4,0.64,64.6,1,4531.0,298.27,True,5.3,6.6,0.7,0.803,0.803,0.41,345,True,1
GNFC.NS,2023-09-04,2023-09-11,9.22,False,True,0.0,6.77,11.14,20,99,0.052,12.68,1.36,-11.6,26.25,1.22,-13.19,3,8795.0,578.99,True,2.7,4.59,0.75,0.639,0.59,0.44,450,True,22
GOCOLORS.NS,2022-11-28,2022-12-05,7.27,False,True,0.0,6.59,8.72,19,51,0.083,4.43,2.08,-14.47,35.18,1.6,-4.08,1,6228.0,1196.8,True,5.54,21.36,2.35,0.343,0.264,-0.21,52,False,2
GOCOLORS.NS,2024-09-30,2024-10-07,-49.3,False,True,-4.45,2.84,27.28,76,80,0.135,17.68,2.03,-3.32,37.65,1.94,1.72,11,6842.0,1314.85,False,-3.67,8.2,1.29,0.129,0.469,0.36,148,False,5
GODFRYPHLP.NS,2018-09-10,2018-09-17,0.41,False,True,-1.42,6.45,14.18,24,22,0.208,20.66,0.31,-5.41,41.78,1.73,-5.53,7,4416.0,284.56,True,4.96,9.63,1.41,0.924,0.534,-0.74,190,True,1
GODFRYPHLP.NS,2021-09-27,2021-10-04,5.73,False,True,-1.8,11.51,53.56,64,63,1.381,32.71,2.77,0.0,50.01,3.72,40.14,15,5989.0,385.89,True,21.08,23.88,3.93,0.883,0.883,-0.24,349,True,15
GODFRYPHLP.NS,2022-10-03,2022-10-10,72.13,True,True,-5.58,6.74,-3.24,11,47,1.451,16.4,2.19,0.0,32.99,3.32,6.4,3,6371.0,410.51,True,13.58,18.17,2.46,0.923,0.769,0.5,402,True,27
GODFRYPHLP.NS,2024-01-01,2024-01-08,117.98,True,True,-0.09,10.47,21.56,37,88,0.129,9.61,2.85,-0.59,38.6,1.22,13.29,24,11001.0,708.91,True,4.92,7.37,1.17,0.947,0.682,0.19,467,True,49
GODFRYPHLP.NS,2025-02-10,2025-02-17,28.69,False,False,-12.41,-2.56,4.03,0,4,3.04,4.37,2.58,-20.57,121.79,8.24,139.41,1,30252.0,1949.39,True,10.69,24.07,1.73,1.0,0.498,-0.92,525,True,0
GODIGIT.NS,2025-05-26,2025-06-02,-11.43,False,True,-5.46,11.87,9.85,6,164,0.241,11.53,-1.42,-11.32,23.19,0.84,15.62,2,31846.0,345.0,True,5.55,7.64,0.89,0.887,0.735,0.97,53,False,26
GODREJAGRO.NS,2019-10-14,2019-10-21,1.72,False,True,-2.19,2.12,13.18,1,22,0.132,6.7,-0.21,-0.2,19.38,1.76,0.35,1,9249.0,465.64,True,7.86,11.64,2.12,0.864,0.689,1.12,104,False,3
GODREJAGRO.NS,2021-06-21,2021-06-28,-18.0,False,True,0.0,9.33,52.75,50,32,0.046,17.26,1.69,0.0,43.63,7.3,36.24,8,11126.0,560.18,True,11.46,21.03,3.89,0.601,0.55,-0.54,192,False,17
GODREJAGRO.NS,2023-08-21,2023-08-28,62.93,True,True,-2.43,4.14,9.72,18,79,0.008,10.44,0.86,-5.33,21.85,0.88,-4.85,11,9216.0,463.98,True,2.75,5.53,1.17,0.613,0.501,0.0,305,False,28
