ticker,signal_date,entry_date,entry,scoreable,fixed_exit_date,fixed_ret_pct,fixed_net_pct,ma_exit_date,ma_exit_reason,ma_weeks_held,ma_ret_pct,ma_net_pct
ARE&M.NS,2018-08-20,2018-08-27,789.3,True,2019-08-26,-27.95,-28.25,2018-09-17,ma_break,3,-8.62,-8.92
ARE&M.NS,2019-11-11,2019-11-18,688.64,True,2020-11-16,16.36,16.06,2020-03-02,ma_break,15,-13.43,-13.73
ARE&M.NS,2022-11-07,2022-11-14,597.2,True,2023-11-13,4.44,4.14,2023-03-27,ma_break,19,-9.63,-9.93
ARE&M.NS,2023-11-27,2023-12-04,768.91,True,2024-12-02,70.14,69.84,2024-10-28,ma_break,47,61.27,60.97
ARE&M.NS,2026-05-25,2026-06-01,885.69,False,2026-08-10,9.45,9.15,2026-06-08,ma_break,1,-5.27,-5.57
ARKADE.NS,2026-07-13,2026-07-20,141.2,False,2026-08-10,-8.17,-8.47,2026-08-10,52w_cap,3,-8.17,-8.47
ARVIND.NS,2017-09-04,2017-09-11,138.83,True,2018-09-10,-2.97,-3.27,2017-10-02,ma_break,3,-9.84,-10.14
ARVIND.NS,2023-04-10,2023-04-17,91.86,True,2024-04-15,225.46,225.16,2024-04-15,52w_cap,52,225.46,225.16
ARVIND.NS,2026-01-26,2026-02-02,333.0,False,2026-08-10,70.23,69.93,2026-08-10,52w_cap,27,70.23,69.93
ARVINDFASN.NS,2021-07-12,2021-07-19,171.73,True,2022-07-18,70.98,70.68,2022-02-28,ma_break,32,50.13,49.83
ARVINDFASN.NS,2022-09-05,2022-09-12,294.96,True,2023-09-11,10.47,10.17,2023-01-30,ma_break,20,1.81,1.51
ARVINDFASN.NS,2023-10-09,2023-10-16,348.79,True,2024-10-14,71.05,70.75,2024-06-03,ma_break,33,30.68,30.38
ARVINDFASN.NS,2025-07-28,2025-08-04,556.48,True,2026-08-03,-17.55,-17.85,2025-12-08,ma_break,18,-11.72,-12.02
ARVSMART.NS,2026-04-06,2026-04-13,580.0,False,2026-08-10,14.75,14.45,2026-06-15,ma_break,9,1.89,1.59
ASAHIINDIA.NS,2020-01-13,2020-01-20,244.03,True,2021-01-18,5.98,5.68,2020-03-16,ma_break,8,-17.6,-17.9
ASAHIINDIA.NS,2021-01-25,2021-02-01,261.63,True,2022-01-31,116.55,116.25,2022-01-31,52w_cap,52,116.55,116.25
ASAHIINDIA.NS,2023-08-28,2023-09-04,586.78,True,2024-09-02,16.67,16.37,2024-01-22,ma_break,20,-7.04,-7.34
ASAHIINDIA.NS,2025-06-23,2025-06-30,739.24,True,2026-06-29,18.18,17.88,2026-03-02,ma_break,35,17.01,16.71
ASAHIINDIA.NS,2026-08-03,2026-08-10,898.7,False,2026-08-10,-0.8,-1.1,2026-08-10,52w_cap,0,-0.8,-1.1
ASALCBR.NS,2025-10-27,2025-11-03,1245.0,False,2026-08-10,-41.91,-42.21,2025-11-17,ma_break,2,-20.1,-20.4
ASHAPURMIN.NS,2024-12-02,2024-12-09,404.3,True,2025-12-08,84.38,84.08,2025-03-03,ma_break,12,-15.98,-16.28
ASHIANA.NS,2024-12-30,2025-01-06,363.48,True,2026-01-05,-21.45,-21.75,2025-01-20,ma_break,2,-6.46,-6.76
ASHIANA.NS,2026-02-09,2026-02-16,347.95,False,2026-08-10,9.44,9.14,2026-03-30,ma_break,6,-17.99,-18.29
ASHOKA.NS,2017-10-02,2017-10-09,130.57,True,2018-10-08,-11.66,-11.96,2017-10-16,ma_break,1,-3.77,-4.07
ASHOKA.NS,2019-05-27,2019-06-03,144.0,True,2020-06-01,-63.23,-63.53,2019-07-22,ma_break,7,-16.32,-16.62
ASHOKA.NS,2020-12-07,2020-12-14,98.0,True,2021-12-13,-4.85,-5.15,2021-04-26,ma_break,19,-12.24,-12.54
ASHOKA.NS,2022-12-26,2023-01-02,89.65,True,2024-01-01,61.02,60.72,2023-02-06,ma_break,5,-12.99,-13.29
ASHOKLEY.NS,2020-08-17,2020-08-24,31.17,True,2021-08-23,73.4,73.1,2021-08-23,ma_break,52,73.4,73.1
ASHOKLEY.NS,2023-01-30,2023-02-06,70.28,True,2024-02-05,14.06,13.76,2023-02-13,ma_break,1,-4.63,-4.93
ASHOKLEY.NS,2024-04-29,2024-05-06,96.85,True,2025-05-05,9.79,9.49,2024-10-21,ma_break,24,9.61,9.31
ASHOKLEY.NS,2025-05-19,2025-05-26,118.07,True,2026-05-25,29.44,29.14,2026-03-30,ma_break,44,32.66,32.36
ASIANPAINT.NS,2018-05-07,2018-05-14,1194.33,True,2019-05-13,3.46,3.16,2018-10-08,ma_break,21,-5.39,-5.69
ASIANPAINT.NS,2019-07-22,2019-07-29,1435.12,True,2020-07-27,13.26,12.96,2020-03-23,ma_break,34,4.13,3.83
ASIANPAINT.NS,2021-11-15,2021-11-22,3094.38,True,2022-11-21,-3.41,-3.71,2022-01-31,ma_break,10,-3.12,-3.42
ASIANPAINT.NS,2023-05-29,2023-06-05,3136.45,True,2024-06-03,-9.48,-9.78,2023-10-16,ma_break,19,-3.58,-3.88
ASIANPAINT.NS,2025-08-25,2025-09-01,2492.45,False,2026-08-10,9.93,9.63,2025-09-29,ma_break,4,-6.95,-7.25
ASIANTILES.NS,2019-05-20,2019-05-27,154.56,True,2020-05-25,-51.66,-51.96,2019-08-26,ma_break,13,-15.57,-15.87
ASIANTILES.NS,2020-06-22,2020-06-29,135.68,True,2021-06-28,-15.59,-15.89,2021-02-15,ma_break,33,19.91,19.61
ASIANTILES.NS,2024-06-10,2024-06-17,74.66,True,2025-06-16,-12.12,-12.42,2024-10-28,ma_break,19,-4.9,-5.2
ASKAUTOLTD.NS,2025-10-20,2025-10-27,494.34,False,2026-08-10,31.73,31.43,2025-11-10,ma_break,2,-6.18,-6.48
ASTEC.NS,2021-05-10,2021-05-17,1294.17,True,2022-05-16,41.27,40.97,2021-10-25,ma_break,23,-4.8,-5.1
ASTEC.NS,2024-07-01,2024-07-08,1467.9,True,2025-07-07,-39.13,-39.43,2024-09-30,ma_break,12,-19.13,-19.43
ASTERDM.NS,2019-11-25,2019-12-02,119.1,True,2020-11-30,5.49,5.19,2020-03-16,ma_break,15,-24.6,-24.9
ASTERDM.NS,2021-08-16,2021-08-23,148.78,True,2022-08-22,9.42,9.12,2021-12-27,ma_break,18,-12.18,-12.48
ASTERDM.NS,2024-07-29,2024-08-05,359.9,True,2025-08-04,60.31,60.01,2025-02-17,ma_break,28,10.75,10.45
ASTERDM.NS,2026-02-16,2026-02-23,635.22,False,2026-08-10,30.34,30.04,2026-03-23,ma_break,4,-1.99,-2.29
ASTRAL.NS,2020-08-17,2020-08-24,695.94,True,2021-08-23,111.73,111.43,2021-08-23,52w_cap,52,111.73,111.43
ASTRAL.NS,2022-08-29,2022-09-05,1726.97,True,2023-09-04,9.94,9.64,2022-10-31,ma_break,8,-15.23,-15.53
ASTRAL.NS,2024-02-19,2024-02-26,2084.02,True,2025-02-24,-36.01,-36.31,2024-08-12,ma_break,24,-2.94,-3.24
ASTRAL.NS,2025-11-03,2025-11-10,1568.4,False,2026-08-10,-6.66,-6.96,2025-12-15,ma_break,5,-9.46,-9.76
ASTRAMICRO.NS,2023-04-24,2023-05-01,305.27,True,2024-04-29,122.04,121.74,2024-04-29,52w_cap,52,122.04,121.74
ASTRAMICRO.NS,2025-04-28,2025-05-05,828.28,True,2026-05-04,38.53,38.23,2025-11-17,ma_break,28,19.52,19.22
ASTRAZEN.NS,2017-11-06,2017-11-13,1171.25,True,2018-11-12,39.49,39.19,2018-02-12,ma_break,13,-13.46,-13.76
ASTRAZEN.NS,2019-06-10,2019-06-17,1871.14,True,2020-06-15,71.27,70.97,2019-07-22,ma_break,5,-0.92,-1.22
ASTRAZEN.NS,2022-06-06,2022-06-13,2857.46,True,2023-06-12,25.52,25.22,2022-06-20,ma_break,1,-6.87,-7.17
ASTRAZEN.NS,2024-12-30,2025-01-06,7176.3,True,2026-01-05,15.7,15.4,2025-02-24,ma_break,7,-5.71,-6.01
ATGL.NS,2024-01-01,2024-01-08,1091.82,True,2025-01-06,-37.65,-37.95,2024-05-13,ma_break,18,-19.94,-20.24
ATGL.NS,2026-04-06,2026-04-13,550.86,False,2026-08-10,19.88,19.58,2026-08-10,52w_cap,17,19.88,19.58
ATHERENERG.NS,2026-04-27,2026-05-04,946.0,False,2026-08-10,65.9,65.6,2026-08-10,52w_cap,14,65.9,65.6
ATUL.NS,2017-10-30,2017-11-06,2508.22,True,2018-11-05,30.34,30.04,2018-06-18,ma_break,32,4.37,4.07
ATUL.NS,2019-12-23,2019-12-30,3943.05,True,2020-12-28,58.22,57.92,2020-03-23,ma_break,12,-14.33,-14.63
ATUL.NS,2022-01-10,2022-01-17,10303.1,True,2023-01-16,-28.95,-29.25,2022-02-21,ma_break,5,-12.38,-12.68
ATUL.NS,2024-07-29,2024-08-05,7647.6,True,2025-08-04,-13.75,-14.05,2024-12-16,ma_break,19,-5.77,-6.07
ATUL.NS,2026-07-27,2026-08-03,6765.0,False,2026-08-10,1.94,1.64,2026-08-10,52w_cap,1,1.94,1.64
ATULAUTO.NS,2024-07-01,2024-07-08,786.0,True,2025-07-07,-42.67,-42.97,2024-10-28,ma_break,16,-25.85,-26.15
AUBANK.NS,2018-07-02,2018-07-09,329.8,True,2019-07-08,0.37,0.07,2018-07-16,ma_break,1,-4.17,-4.47
AUBANK.NS,2019-10-21,2019-10-28,341.43,True,2020-10-26,12.87,12.57,2020-03-23,ma_break,21,-15.07,-15.37
AUBANK.NS,2020-11-09,2020-11-16,419.59,True,2021-11-15,43.83,43.53,2021-05-10,ma_break,25,11.82,11.52
AUBANK.NS,2022-01-17,2022-01-24,624.62,True,2023-01-23,-3.8,-4.1,2022-03-07,ma_break,6,-14.95,-15.25
AUBANK.NS,2023-04-10,2023-04-17,666.64,True,2024-04-15,-8.14,-8.44,2023-10-23,ma_break,27,4.49,4.19
AUBANK.NS,2025-04-21,2025-04-28,671.52,True,2026-04-27,51.14,50.84,2026-03-16,ma_break,46,31.01,30.71
AURIONPRO.NS,2025-03-24,2025-03-31,1597.68,True,2026-03-30,-51.55,-51.85,2025-04-07,ma_break,1,-16.67,-16.97
AUROPHARMA.NS,2018-09-03,2018-09-10,769.16,True,2019-09-09,-21.43,-21.73,2019-02-18,ma_break,23,-9.44,-9.74
AUROPHARMA.NS,2020-04-13,2020-04-20,525.95,True,2021-04-19,83.37,83.07,2021-03-01,ma_break,45,57.85,57.55
AUROPHARMA.NS,2021-04-19,2021-04-26,969.91,True,2022-04-25,-36.62,-36.92,2021-08-02,ma_break,14,-7.9,-8.2
AUROPHARMA.NS,2023-03-27,2023-04-03,514.78,True,2024-04-01,117.47,117.17,2024-04-01,52w_cap,52,117.47,117.17
AUROPHARMA.NS,2025-11-10,2025-11-17,1222.5,False,2026-08-10,36.36,36.06,2026-01-26,ma_break,10,-7.36,-7.66
AUTOAXLES.NS,2023-11-06,2023-11-13,2219.38,True,2024-11-11,-23.79,-24.09,2023-12-18,ma_break,5,-5.37,-5.67
AUTOAXLES.NS,2025-07-28,2025-08-04,1824.34,True,2026-08-03,0.19,-0.11,2025-08-11,ma_break,1,-11.1,-11.4
AVALON.NS,2024-09-23,2024-09-30,604.95,True,2025-09-29,74.43,74.13,2025-02-17,ma_break,20,2.49,2.19
AVALON.NS,2026-02-02,2026-02-09,1069.9,False,2026-08-10,83.56,83.26,2026-03-09,ma_break,4,-13.08,-13.38
AVANTEL.NS,2026-04-13,2026-04-20,160.28,False,2026-08-10,-1.28,-1.58,2026-04-27,ma_break,1,-6.53,-6.83
AVANTIFEED.NS,2019-10-14,2019-10-21,374.32,True,2020-10-19,23.89,23.59,2020-03-02,ma_break,19,19.47,19.17
AVANTIFEED.NS,2021-07-05,2021-07-12,605.23,True,2022-07-11,-29.96,-30.26,2021-11-01,ma_break,16,-13.87,-14.17
AVANTIFEED.NS,2022-09-12,2022-09-19,476.17,True,2023-09-18,-11.66,-11.96,2022-10-31,ma_break,6,-11.85,-12.15
AVANTIFEED.NS,2024-01-01,2024-01-08,435.09,True,2025-01-06,35.62,35.32,2024-10-28,ma_break,42,23.53,23.23
AVANTIFEED.NS,2025-11-17,2025-11-24,851.54,False,2026-08-10,1.96,1.66,2026-06-15,ma_break,29,25.19,24.89
AXISBANK.NS,2018-08-06,2018-08-13,608.23,True,2019-08-12,10.54,10.24,2018-10-29,ma_break,11,-11.54,-11.84
AXISBANK.NS,2019-10-28,2019-11-04,751.23,True,2020-11-02,-28.24,-28.54,2019-11-11,ma_break,1,-4.18,-4.48
AXISBANK.NS,2022-01-31,2022-02-07,798.55,True,2023-02-06,8.23,7.93,2022-03-07,ma_break,4,-13.64,-13.94
AXISBANK.NS,2024-04-22,2024-04-29,1127.59,True,2025-04-28,4.78,4.48,2024-11-04,ma_break,27,3.77,3.47
AXISBANK.NS,2025-09-22,2025-09-29,1154.51,False,2026-08-10,6.54,6.24,2026-03-16,ma_break,24,3.79,3.49
AXISCADES.NS,2024-04-01,2024-04-08,640.0,True,2025-04-07,23.78,23.48,2024-04-15,ma_break,1,-6.21,-6.51
AXISCADES.NS,2026-02-09,2026-02-16,1421.0,False,2026-08-10,8.61,8.31,2026-03-16,ma_break,4,-9.92,-10.22
AZAD.NS,2024-12-16,2024-12-23,1669.7,True,2025-12-22,-1.45,-1.75,2025-01-27,ma_break,5,-10.46,-10.76
AZAD.NS,2026-02-16,2026-02-23,1732.0,False,2026-08-10,43.16,42.86,2026-03-16,ma_break,3,-14.55,-14.85
BAJAJ-AUTO.NS,2019-02-04,2019-02-11,2300.56,True,2020-02-10,12.87,12.57,2019-07-01,ma_break,20,-0.41,-0.71
BAJAJ-AUTO.NS,2020-09-14,2020-09-21,2626.66,True,2021-09-20,29.4,29.1,2021-08-23,ma_break,48,28.66,28.36
BAJAJ-AUTO.NS,2022-05-09,2022-05-16,3256.41,True,2023-05-15,27.44,27.14,2022-10-03,ma_break,20,0.28,-0.02
BAJAJ-AUTO.NS,2025-09-01,2025-09-08,8975.68,False,2026-08-10,30.35,30.05,2026-03-16,ma_break,27,-2.59,-2.89
BAJAJCON.NS,2017-10-16,2017-10-23,361.97,True,2018-10-22,-19.94,-20.24,2018-04-30,ma_break,27,15.07,14.77
BAJAJCON.NS,2021-02-01,2021-02-08,242.76,True,2022-02-07,-33.1,-33.4,2021-08-16,ma_break,27,-0.87,-1.17
BAJAJCON.NS,2022-12-05,2022-12-12,173.47,True,2023-12-11,25.38,25.08,2023-03-06,ma_break,12,-10.69,-10.99
BAJAJCON.NS,2024-02-19,2024-02-26,239.25,True,2025-02-24,-34.99,-35.29,2024-03-18,ma_break,3,-10.66,-10.96
BAJAJCON.NS,2025-06-30,2025-07-07,222.99,True,2026-07-06,200.57,200.27,2026-07-06,52w_cap,52,200.57,200.27
BAJAJELEC.NS,2018-08-20,2018-08-27,505.94,True,2019-08-26,-30.36,-30.66,2018-09-10,ma_break,2,-6.14,-6.44
BAJAJELEC.NS,2020-03-02,2020-03-09,369.73,True,2021-03-08,155.15,154.85,2020-03-23,ma_break,2,-21.62,-21.92
BAJAJELEC.NS,2021-12-13,2021-12-20,1159.16,True,2022-12-19,-8.64,-8.94,2022-01-31,ma_break,6,-7.54,-7.84
BAJAJELEC.NS,2023-02-06,2023-02-13,1104.32,True,2024-02-12,-9.11,-9.41,2023-02-20,ma_break,1,-6.2,-6.5
BAJAJFINSV.NS,2020-11-16,2020-11-23,868.3,True,2021-11-22,91.58,91.28,2021-11-22,52w_cap,52,91.58,91.28
BAJAJFINSV.NS,2022-08-15,2022-08-22,1624.74,True,2023-08-21,-7.62,-7.92,2022-12-26,ma_break,18,-8.1,-8.4
BAJAJFINSV.NS,2023-10-02,2023-10-09,1613.97,True,2024-10-07,16.1,15.8,2024-02-12,ma_break,18,-2.37,-2.67
BAJAJFINSV.NS,2025-11-24,2025-12-01,2100.71,False,2026-08-10,-3.82,-4.12,2025-12-29,ma_break,4,-3.92,-4.22
BAJAJHIND.NS,2026-04-27,2026-05-04,20.5,False,2026-08-10,-12.83,-13.13,2026-05-18,ma_break,2,-13.07,-13.37
BAJAJHLDNG.NS,2018-05-21,2018-05-28,2451.45,True,2019-05-27,26.99,26.69,2018-10-08,ma_break,19,-0.56,-0.86
BAJAJHLDNG.NS,2020-02-03,2020-02-10,3401.81,True,2021-02-08,-5.26,-5.56,2020-03-02,ma_break,3,-7.52,-7.82
BAJAJHLDNG.NS,2021-02-08,2021-02-15,3222.31,True,2022-02-14,55.76,55.46,2022-02-14,52w_cap,52,55.76,55.46
BAJAJHLDNG.NS,2023-09-18,2023-09-25,7140.08,True,2024-09-23,44.84,44.54,2023-10-30,ma_break,5,-7.51,-7.81
BAJAJHLDNG.NS,2026-07-27,2026-08-03,11313.0,False,2026-08-10,2.35,2.05,2026-08-10,52w_cap,1,2.35,2.05
BAJEL.NS,2024-12-09,2024-12-16,301.27,True,2025-12-15,-44.4,-44.7,2024-12-23,ma_break,1,-12.67,-12.97
BAJEL.NS,2026-05-18,2026-05-25,182.08,False,2026-08-10,5.87,5.57,2026-08-10,52w_cap,11,5.87,5.57
BAJFINANCE.NS,2022-07-25,2022-08-01,709.66,True,2023-07-31,-0.99,-1.29,2022-12-12,ma_break,19,-10.25,-10.55
BAJFINANCE.NS,2026-02-02,2026-02-09,981.96,False,2026-08-10,11.43,11.13,2026-03-09,ma_break,4,-6.7,-7.0
BALAMINES.NS,2023-12-25,2024-01-01,2633.27,True,2024-12-30,-33.44,-33.74,2024-02-12,ma_break,6,-17.67,-17.97
BALKRISIND.NS,2018-07-02,2018-07-09,1120.63,True,2019-07-08,-38.44,-38.74,2018-09-10,ma_break,9,-4.06,-4.36
BALKRISIND.NS,2019-11-25,2019-12-02,865.63,True,2020-11-30,81.88,81.58,2020-03-23,ma_break,16,-16.61,-16.91
BALKRISIND.NS,2022-05-23,2022-05-30,2183.85,True,2023-05-29,2.4,2.1,2022-06-20,ma_break,3,-8.18,-8.48
BALKRISIND.NS,2023-05-29,2023-06-05,2235.09,True,2024-06-03,41.06,40.76,2024-02-05,ma_break,35,8.33,8.03
BALKRISIND.NS,2026-02-02,2026-02-09,2698.61,False,2026-08-10,-7.47,-7.77,2026-03-09,ma_break,4,-18.02,-18.32
BALMLAWRIE.NS,2017-11-06,2017-11-13,118.51,True,2018-11-12,-23.29,-23.59,2018-02-05,ma_break,12,-14.98,-15.28
BALMLAWRIE.NS,2021-03-08,2021-03-15,121.22,True,2022-03-14,-18.55,-18.85,2021-08-23,ma_break,23,-16.96,-17.26
BALMLAWRIE.NS,2025-09-29,2025-10-06,205.19,False,2026-08-10,-14.99,-15.29,2025-10-20,ma_break,2,-4.37,-4.67
BALRAMCHIN.NS,2017-10-30,2017-11-06,153.76,True,2018-11-05,-35.17,-35.47,2017-12-04,ma_break,4,-6.58,-6.88
BALRAMCHIN.NS,2020-08-10,2020-08-17,136.23,True,2021-08-16,153.75,153.45,2021-08-16,52w_cap,52,153.75,153.45
BALRAMCHIN.NS,2023-03-06,2023-03-13,391.34,True,2024-03-11,-9.42,-9.72,2023-07-03,ma_break,16,-3.04,-3.34
BALRAMCHIN.NS,2024-07-29,2024-08-05,471.65,True,2025-08-04,14.73,14.43,2024-12-30,ma_break,21,9.44,9.14
BALRAMCHIN.NS,2026-03-09,2026-03-16,486.0,False,2026-08-10,24.42,24.12,2026-08-10,52w_cap,21,24.42,24.12
BALUFORGE.NS,2025-05-26,2025-06-02,735.83,True,2026-06-01,-34.86,-35.16,2025-08-11,ma_break,10,-17.8,-18.1
BANCOINDIA.NS,2024-09-30,2024-10-07,356.08,True,2025-10-06,120.64,120.34,2024-10-28,ma_break,3,-13.58,-13.88
BANDHANBNK.NS,2019-10-07,2019-10-14,563.75,True,2020-10-12,-45.94,-46.24,2019-11-25,ma_break,6,-8.46,-8.76
BANDHANBNK.NS,2022-03-28,2022-04-04,313.51,True,2023-04-03,-35.14,-35.44,2022-06-27,ma_break,12,-9.85,-10.15
BANDHANBNK.NS,2025-06-16,2025-06-23,176.39,True,2026-06-22,14.38,14.08,2025-09-29,ma_break,14,-11.68,-11.98
BANKBARODA.NS,2017-11-13,2017-11-20,157.84,True,2018-11-19,-40.21,-40.51,2018-02-05,ma_break,11,-18.06,-18.36
BANKBARODA.NS,2019-04-08,2019-04-15,112.84,True,2020-04-13,-61.8,-62.1,2019-05-13,ma_break,4,-13.85,-14.15
BANKBARODA.NS,2021-01-11,2021-01-18,64.79,True,2022-01-17,22.86,22.56,2021-04-26,ma_break,14,-15.84,-16.14
BANKBARODA.NS,2025-04-21,2025-04-28,231.09,True,2026-04-27,10.43,10.13,2025-05-12,ma_break,2,-8.02,-8.32
BANKINDIA.NS,2017-10-23,2017-10-30,154.11,True,2018-10-29,-53.47,-53.77,2018-02-05,ma_break,14,-20.46,-20.76
BANKINDIA.NS,2018-12-31,2019-01-07,93.29,True,2020-01-06,-37.18,-37.48,2019-02-11,ma_break,5,-21.26,-21.56
BANKINDIA.NS,2021-02-01,2021-02-08,51.37,True,2022-02-07,-8.62,-8.92,2021-08-09,ma_break,26,17.65,17.35
BANKINDIA.NS,2022-08-22,2022-08-29,45.09,True,2023-08-28,78.32,78.02,2022-10-17,ma_break,7,-7.79,-8.09
BANKINDIA.NS,2025-05-19,2025-05-26,109.71,True,2026-05-25,27.53,27.23,2026-04-06,ma_break,45,23.91,23.61
BANSALWIRE.NS,2025-07-14,2025-07-21,422.0,True,2026-07-20,-23.22,-23.52,2025-08-11,ma_break,3,-13.03,-13.33
BASF.NS,2020-03-02,2020-03-09,1073.58,True,2021-03-08,105.25,104.95,2020-05-11,ma_break,9,-8.6,-8.9
BASF.NS,2022-08-08,2022-08-15,3022.54,True,2023-08-14,-17.45,-17.75,2022-10-31,ma_break,11,-9.73,-10.03
BASF.NS,2023-11-06,2023-11-13,2808.01,True,2024-11-11,127.58,127.28,2024-11-11,52w_cap,52,127.58,127.28
BASF.NS,2026-08-03,2026-08-10,4117.5,False,2026-08-10,-3.09,-3.39,2026-08-10,52w_cap,0,-3.09,-3.39
BATAINDIA.NS,2021-08-16,2021-08-23,1634.84,True,2022-08-22,9.6,9.3,2022-02-14,ma_break,25,3.13,2.83
BATAINDIA.NS,2022-08-29,2022-09-05,1828.22,True,2023-09-04,-9.0,-9.3,2022-10-10,ma_break,5,-7.26,-7.56
BATAINDIA.NS,2024-12-30,2025-01-06,1436.22,True,2026-01-05,-36.34,-36.64,2025-01-13,ma_break,1,-3.14,-3.44
BAYERCROP.NS,2022-05-23,2022-05-30,4636.8,True,2023-05-29,-15.03,-15.33,2022-06-27,ma_break,4,-7.9,-8.2
BAYERCROP.NS,2023-08-28,2023-09-04,4462.83,True,2024-09-02,34.28,33.98,2024-03-18,ma_break,28,4.52,4.22
BAYERCROP.NS,2024-09-09,2024-09-16,6148.87,True,2025-09-15,-15.95,-16.25,2024-11-18,ma_break,9,-10.77,-11.07
BAYERCROP.NS,2026-03-16,2026-03-23,4623.05,False,2026-08-10,-11.0,-11.3,2026-03-30,ma_break,1,-4.01,-4.31
BBL.NS,2026-04-20,2026-04-27,3064.98,False,2026-08-10,-25.03,-25.33,2026-05-18,ma_break,3,-17.23,-17.53
BBOX.NS,2022-10-10,2022-10-17,164.64,True,2023-10-16,24.09,23.79,2022-11-14,ma_break,4,-14.55,-14.85
BBOX.NS,2024-04-08,2024-04-15,269.91,True,2025-04-14,34.9,34.6,2024-04-29,ma_break,2,-5.1,-5.4
BBOX.NS,2025-05-26,2025-06-02,532.93,True,2026-06-01,101.32,101.02,2025-06-23,ma_break,3,-10.51,-10.81
BBTC.NS,2018-08-20,2018-08-27,1892.39,True,2019-08-26,-53.48,-53.78,2018-10-01,ma_break,5,-32.26,-32.56
BBTC.NS,2019-09-16,2019-09-23,1265.75,True,2020-09-21,0.43,0.13,2019-12-16,ma_break,12,-20.7,-21.0
BBTC.NS,2023-04-24,2023-05-01,1016.2,True,2024-04-29,48.51,48.21,2024-04-22,ma_break,51,47.1,46.8
BDL.NS,2019-06-24,2019-07-01,152.76,True,2020-06-29,14.18,13.88,2019-08-26,ma_break,8,-16.89,-17.19
BDL.NS,2021-07-26,2021-08-02,201.55,True,2022-08-01,99.72,99.42,2021-12-27,ma_break,21,-9.18,-9.48
BDL.NS,2025-01-13,2025-01-20,1280.5,True,2026-01-19,9.57,9.27,2025-01-27,ma_break,1,-5.77,-6.07
BECTORFOOD.NS,2022-09-05,2022-09-12,75.51,True,2023-09-11,148.32,148.02,2023-09-11,52w_cap,52,148.32,148.02
BECTORFOOD.NS,2024-02-19,2024-02-26,226.55,True,2025-02-24,16.04,15.74,2024-03-04,ma_break,1,-3.49,-3.79
BECTORFOOD.NS,2026-08-03,2026-08-10,227.4,False,2026-08-10,6.57,6.27,2026-08-10,52w_cap,0,6.57,6.27
BEL.NS,2019-05-20,2019-05-27,32.46,True,2020-05-25,-35.8,-36.1,2019-12-02,ma_break,27,-5.72,-6.02
BEL.NS,2020-06-29,2020-07-06,29.57,True,2021-07-05,90.57,90.27,2020-11-02,ma_break,17,-9.35,-9.65
BEML.NS,2019-06-24,2019-07-01,365.89,True,2020-06-29,-27.09,-27.39,2019-08-05,ma_break,5,-9.33,-9.63
BEML.NS,2020-12-14,2020-12-21,370.87,True,2021-12-20,82.75,82.45,2021-12-20,52w_cap,52,82.75,82.45
BEML.NS,2022-08-08,2022-08-15,721.04,True,2023-08-14,38.22,37.92,2022-12-26,ma_break,19,-10.32,-10.62
BEML.NS,2025-05-26,2025-06-02,2110.58,True,2026-06-01,-17.43,-17.73,2025-11-10,ma_break,23,-5.22,-5.52
BEML.NS,2026-06-29,2026-07-06,1860.0,False,2026-08-10,2.18,1.88,2026-07-27,ma_break,3,-6.99,-7.29
BEPL.NS,2024-06-17,2024-06-24,123.99,True,2025-06-23,-11.73,-12.03,2024-10-28,ma_break,18,-3.55,-3.85
BEPL.NS,2026-04-13,2026-04-20,96.04,False,2026-08-10,25.52,25.22,2026-08-10,52w_cap,16,25.52,25.22
BERGEPAINT.NS,2017-09-11,2017-09-18,210.39,True,2018-09-17,14.31,14.01,2017-10-02,ma_break,2,-7.51,-7.81
BERGEPAINT.NS,2019-07-22,2019-07-29,261.34,True,2020-07-27,62.35,62.05,2020-03-16,ma_break,33,41.29,40.99
BERGEPAINT.NS,2023-05-22,2023-05-29,528.2,True,2024-05-27,-14.69,-14.99,2023-10-30,ma_break,22,-0.78,-1.08
BERGEPAINT.NS,2025-06-23,2025-06-30,573.79,True,2026-06-29,-10.15,-10.45,2025-08-25,ma_break,8,-8.84,-9.14
BESTAGRO.NS,2022-08-29,2022-09-05,82.81,True,2023-09-04,-10.1,-10.4,2023-01-30,ma_break,21,-5.12,-5.42
BETA.NS,2026-06-15,2026-06-22,2200.0,False,2026-08-10,16.32,16.02,2026-08-10,52w_cap,7,16.32,16.02
BFINVEST.NS,2024-04-22,2024-04-29,561.74,True,2025-04-28,-14.19,-14.49,2024-08-19,ma_break,16,-1.95,-2.25
BFUTILITIE.NS,2023-08-14,2023-08-21,597.7,True,2024-08-19,35.47,35.17,2024-07-22,ma_break,48,28.84,28.54
BFUTILITIE.NS,2024-09-23,2024-09-30,982.0,True,2025-09-29,-17.19,-17.49,2025-01-13,ma_break,15,-10.49,-10.79
BFUTILITIE.NS,2026-06-01,2026-06-08,620.0,False,2026-08-10,-9.65,-9.95,2026-08-10,52w_cap,9,-9.65,-9.95
BHAGCHEM.NS,2023-10-09,2023-10-16,163.4,True,2024-10-14,121.18,120.88,2024-10-14,52w_cap,52,121.18,120.88
BHAGCHEM.NS,2026-04-20,2026-04-27,264.85,False,2026-08-10,5.85,5.55,2026-08-10,52w_cap,15,5.85,5.55
